dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.532254,4.146810,0.000199,0.019876,0.993807,49.690338,0.001323
0.020000,1.532254,4.146810,0.000994,0.059628,1.987614,49.690338,0.000837
0.020000,1.532472,4.146810,0.002584,0.099381,1.987614,0.000000,6.283052
0.020000,1.534857,4.146808,0.004969,0.139133,1.987614,0.000000,6.281603
0.020000,1.538037,4.146800,0.008149,0.178885,1.987614,-0.000000,6.279680
0.020000,1.542012,4.146782,0.012124,0.218637,1.987614,0.000000,6.277293
0.020000,1.546782,4.146747,0.016895,0.258390,1.987614,0.000000,6.274451
0.020000,1.552347,4.146689,0.022460,0.298142,1.987614,0.000000,6.271167
0.020000,1.558707,4.146601,0.028820,0.337894,1.987614,-0.000000,6.267456
0.020000,1.565861,4.146473,0.035976,0.377647,1.987614,0.000000,6.263334
0.020000,1.573810,4.146298,0.043926,0.417399,1.987614,-0.000000,6.258820
0.020000,1.582552,4.146063,0.052672,0.457151,1.987614,0.000000,6.253934
0.020000,1.592088,4.145759,0.062212,0.496903,1.987614,0.000000,6.248699
0.020000,1.602416,4.145374,0.072548,0.536656,1.987614,-0.000000,6.243139
0.020000,1.613537,4.144896,0.083679,0.576408,1.987614,-0.000000,6.237280
0.020000,1.625448,4.144312,0.095604,0.616160,1.987614,0.000000,6.231150
0.020000,1.638149,4.143609,0.108325,0.655912,1.987614,0.000000,6.224777
0.020000,1.651639,4.142776,0.121841,0.695665,1.987614,0.000000,6.218193
0.020000,1.665917,4.141798,0.136152,0.735417,1.987614,-0.000000,6.211430
0.020000,1.680980,4.140662,0.151257,0.775169,1.987614,0.000000,6.204521
0.020000,1.696827,4.139357,0.167158,0.814922,1.987614,0.000000,6.197501
0.020000,1.713457,4.137869,0.183854,0.854674,1.987614,0.000000,6.190405
0.020000,1.730866,4.136186,0.201345,0.894426,1.987614,0.000000,6.183269
0.020000,1.749054,4.134296,0.219631,0.934178,1.987614,-0.000000,6.176132
0.020000,1.768019,4.132189,0.238712,0.973931,1.987614,0.000000,6.169031
0.020000,1.787757,4.129855,0.258589,1.013683,1.987614,-0.000000,6.162004
0.020000,1.808268,4.127285,0.279260,1.053435,1.987614,0.000000,6.155091
0.020000,1.829549,4.124470,0.300726,1.093187,1.987614,0.000000,6.148331
0.020000,1.851598,4.121404,0.322987,1.132940,1.987614,-0.000000,6.141764
0.020000,1.874414,4.118081,0.346044,1.172692,1.987614,0.000000,6.135431
0.020000,1.897994,4.114497,0.369895,1.212444,1.987614,-0.000000,6.129372
0.020000,1.922338,4.110650,0.394541,1.252197,1.987614,-0.000000,6.123628
0.020000,1.947446,4.106539,0.419983,1.291949,1.987614,0.000000,6.118242
0.020000,1.973315,4.102166,0.446219,1.331701,1.987614,0.000000,6.113255
0.020000,1.999946,4.097532,0.473251,1.371453,1.987614,-0.000000,6.108710
0.020000,2.027340,4.092645,0.501077,1.411206,1.987614,0.000000,6.104653
0.020000,2.055498,4.087511,0.529699,1.450958,1.987614,-0.000000,6.101127
0.020000,2.084420,4.082141,0.559116,1.490710,1.987614,0.000000,6.098179
0.020000,2.114109,4.076547,0.589327,1.530462,1.987614,-0.000000,6.095859
0.020000,2.144569,4.070745,0.620334,1.570215,1.987614,-0.000000,6.094215
0.020000,2.175801,4.064755,0.652136,1.609967,1.987614,0.000000,6.093302
0.020000,2.207811,4.058599,0.684733,1.649719,1.987614,0.000000,6.093176
0.020000,2.240604,4.052301,0.718125,1.689471,1.987614,-0.000000,6.093895
0.020000,2.274185,4.045893,0.752312,1.729224,1.987614,0.000000,6.095524
0.020000,2.308561,4.039409,0.787294,1.768976,1.987614,0.000000,6.098132
0.020000,2.343739,4.032888,0.823071,1.808728,1.987614,0.000000,6.101791
0.020000,2.379726,4.026373,0.859643,1.848481,1.987614,-0.000000,6.106583
0.020000,2.416531,4.019915,0.897010,1.888233,1.987614,0.000000,6.112594
0.020000,2.454162,4.013571,0.935172,1.927985,1.987614,0.000000,6.119919
0.020000,2.492627,4.007403,0.974129,1.967737,1.987614,0.000000,6.128663
0.020000,2.531936,4.001482,1.013882,2.007490,1.987614,-0.000000,6.138937
0.020000,2.572095,3.995888,1.054429,2.047242,1.987614,-0.000000,6.150865
0.020000,2.613112,3.990709,1.095771,2.086994,1.987614,0.000000,6.164580
0.020000,2.654990,3.986044,1.137909,2.126746,1.987614,0.000000,6.180226
0.020000,2.697731,3.982004,1.180841,2.166499,1.987614,0.000000,6.197957
0.020000,2.741334,3.978710,1.224569,2.206251,1.987614,0.000000,6.217935
0.020000,2.785790,3.976297,1.269091,2.246003,1.987614,-0.000000,6.240328
0.020000,2.831085,3.974912,1.314409,2.285756,1.987614,0.000000,6.265306
0.020000,2.877196,3.974718,1.360521,2.325508,1.987614,0.000000,0.009851
0.020000,2.924087,3.975889,1.407429,2.365260,1.987614,0.000000,0.040486
0.020000,2.971710,3.978612,1.455132,2.405012,1.987614,0.000000,0.074152
0.020000,3.019998,3.983083,1.503630,2.444765,1.987614,0.000000,0.110938
0.020000,3.068867,3.989507,1.552922,2.484517,1.987614,0.000000,0.150872
0.020000,3.118211,3.998088,1.603010,2.524269,1.987614,0.000000,0.193905
0.020000,3.167899,4.009029,1.653893,2.564021,1.987614,0.000000,0.239890
0.020000,3.217780,4.022516,1.705571,2.603774,1.987614,0.000000,0.288568
0.020000,3.267683,4.038719,1.758044,2.643526,1.987614,0.000000,0.339559
0.020000,3.317419,4.057776,1.811312,2.683278,1.987614,-0.000000,0.392369
0.020000,3.366791,4.079787,1.865375,2.723031,1.987614,0.000000,0.446405
0.020000,3.415601,4.104812,1.920233,2.762783,1.987614,0.000000,0.501013
0.020000,3.463659,4.132865,1.975887,2.802535,1.987614,0.000000,0.555520
0.020000,3.510791,4.163916,2.032335,2.842287,1.987614,-0.000000,0.609277
